Fecha,Magnitud,Epicentro,Periodo,Mes,Mes_num,Entidad,Magnitud_cats
2017-10-14,4,"64 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"3 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4.1,"31 km al NORESTE de UNION HIDALGO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"92 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"39 km al SUR de UNION HIDALGO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"143 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-14,4,"8 km al NORESTE de UNION HIDALGO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4.4,"127 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"136 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-14,4,"11 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4.2,"10 km al NORESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"21 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"114 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"61 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"97 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"12 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4,"92 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-14,4.1,"88 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-14,4.6,"111 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-14,4.1,"134 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.1,"33 km al NORESTE de UNION HIDALGO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"140 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-15,4,"47 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"29 km al NORESTE de UNION HIDALGO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"42 km al NORESTE de UNION HIDALGO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.5,"79 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.2,"30 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.4,"127 km al SUROESTE de PINOTEPA NACIONAL, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.3,"65 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.2,"64 km al NOROESTE de MATIAS ROMERO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.2,"9 km al NORTE de S BLAS ATEMPA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"10 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.1,"13 km al NORTE de TEHUANTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"9 km al NORESTE de S BLAS ATEMPA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"13 km al NORTE de TEHUANTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"13 km al SUROESTE de CD IXTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"12 km al NORTE de S BLAS ATEMPA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"48 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"49 km al NOROESTE de TEHUANTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4,"36 km al SUROESTE de TELOLOAPAN, GRO",2017,oct,10,GRO,4 a 4.9
2017-10-15,4,"100 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.3,"116 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-15,4.1,"129 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-15,4,"49 km al SUR de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4.1,"22 km al SUROESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"5 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"33 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"119 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4.1,"145 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4,"41 km al SUROESTE de MAPASTEPEC, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4,"124 km al SUROESTE de CD HIDALGO, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4,"132 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4,"32 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"123 km al SUROESTE de CD HIDALGO, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4.1,"50 km al NORESTE de CRUCECITA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"6 km al SUR de TEHUANTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.1,"124 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.6,"50 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"9 km al NORESTE de UNION HIDALGO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"85 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.1,"47 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"72 km al SURESTE de SAN MARCOS, GRO",2017,oct,10,GRO,4 a 4.9
2017-10-16,4,"51 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.1,"58 km al SUROESTE de MAPASTEPEC, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4.1,"4 km al ESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.1,"11 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.2,"43 km al NORESTE de ACAPULCO, GRO",2017,oct,10,GRO,4 a 4.9
2017-10-16,4,"50 km al SURESTE de SAN FELIPE, BC",2017,oct,10,BC,4 a 4.9
2017-10-16,4,"26 km al NORESTE de UNION HIDALGO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.3,"43 km al NORESTE de CRUCECITA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.2,"52 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"77 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4,"145 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4.1,"150 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4,"113 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.1,"125 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-16,4.1,"85 km al SUROESTE de MAPASTEPEC, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-16,4,"81 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.1,"99 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.2,"59 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.1,"149 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"128 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-17,4.1,"8 km al NORTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.6,"99 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"88 km al SUROESTE de ARRIAGA , CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-17,4,"103 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.2,"146 km al SUROESTE de CD HIDALGO, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-17,4.1,"10 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.3,"41 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"129 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-17,4,"116 km al SUROESTE de PINOTEPA NACIONAL, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.1,"74 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.2,"47 km al NORESTE de CRUCECITA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"113 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"127 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-17,4.2,"29 km al NORESTE de MATIAS ROMERO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"92 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"150 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-17,4,"125 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.4,"139 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-17,4.2,"10 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4.1,"109 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-17,4,"6 km al SURESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"12 km al NOROESTE de TEHUANTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"52 km al NORESTE de CRUCECITA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-17,4,"11 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4,"124 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4,"185 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4.1,"17 km al NORTE de S BLAS ATEMPA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4,"117 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4,"11 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4,"98 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4,"123 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4,"82 km al SUROESTE de MAPASTEPEC, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4.1,"2 km al SUROESTE de CD IXTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4.1,"140 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4,"5 km al ESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4,"108 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4.1,"83 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4,"132 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4.1,"72 km al SUROESTE de LAS CHOAPAS, VER",2017,oct,10,VER,4 a 4.9
2017-10-18,4,"110 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4.1,"110 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4,"50 km al NORESTE de CRUCECITA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4,"22 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4.1,"40 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4.2,"91 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4,"127 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4.3,"49 km al NORESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-18,4,"9 km al NORTE de S BLAS ATEMPA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4.1,"6 km al NORTE de S BLAS ATEMPA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4.2,"81 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4,"19 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-18,4.2,"60 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4.1,"5 km al NORESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4.5,"125 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"7 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"11 km al SUROESTE de CD IXTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"18 km al NORTE de TEHUANTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4.2,"24 km al NORESTE de VILLAFLORES, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4,"85 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"109 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"125 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4.1,"8 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4.1,"9 km al SUR de CD IXTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"110 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"56 km al NOROESTE de MATIAS ROMERO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"35 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"7 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4.1,"41 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"12 km al NORESTE de S BLAS ATEMPA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"75 km al SUROESTE de LAS CHOAPAS, VER",2017,oct,10,VER,4 a 4.9
2017-10-19,4.1,"134 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"86 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4.1,"117 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"40 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"121 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4,"57 km al SUR de CD HIDALGO, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4,"39 km al SUROESTE de PETATLAN, GRO",2017,oct,10,GRO,4 a 4.9
2017-10-19,4,"116 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4.1,"30 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4.1,"73 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"5 km al ESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4.2,"29 km al SUROESTE de ATOYAC DE ALVAREZ, GRO",2017,oct,10,GRO,4 a 4.9
2017-10-19,4.1,"132 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4.1,"38 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-19,4,"166 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4,"79 km al SUROESTE de MAPASTEPEC, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4.1,"167 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-19,4.1,"16 km al SUR de MATIAS ROMERO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4,"135 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-20,4,"9 km al SUROESTE de CD IXTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4.1,"101 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4,"89 km al SUROESTE de CD LAZARO CARDENAS, MICH",2017,oct,10,MICH,4 a 4.9
2017-10-20,4,"112 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-20,4,"45 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4,"101 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4.3,"39 km al SUR de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-20,4.1,"126 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-20,4,"3 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4,"53 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4.1,"10 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4.5,"109 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-20,4.4,"46 km al SUR de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-20,4.2,"90 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4,"9 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4,"84 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-20,4,"71 km al ESTE de MATIAS ROMERO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4.2,"100 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4,"19 km al SUROESTE de HUETAMO, MICH",2017,oct,10,MICH,4 a 4.9
2017-10-20,4.3,"95 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4.3,"51 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4,"49 km al SUR de ZIHUATANEJO, GRO",2017,oct,10,GRO,4 a 4.9
2017-10-20,4,"92 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-20,4.1,"145 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-20,4.2,"12 km al SUROESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-21,4,"131 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-21,4.3,"121 km al SUROESTE de V HIDALGO(EL NUEVO), NAY",2017,oct,10,"NAY",4 a 4.9
2017-10-21,4.1,"21 km al ESTE de MATIAS ROMERO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-21,4,"61 km al OESTE de TEHUANTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-21,4,"8 km al SUROESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-21,4,"96 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-21,4.1,"127 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-21,4.1,"45 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-21,5,"46 km al SUR de PINOTEPA NACIONAL, OAX",2017,oct,10,OAX,5 a 5.9
2017-10-21,4,"39 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-21,4,"72 km al OESTE de MATIAS ROMERO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-21,4,"107 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-21,4.1,"118 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-22,4.1,"122 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-22,4,"135 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-22,4,"51 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4,"76 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4,"134 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-22,4.1,"53 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4,"99 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4,"122 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4.1,"98 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4,"128 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-22,4,"23 km al NOROESTE de TECPAN, GRO",2017,oct,10,GRO,4 a 4.9
2017-10-22,4.1,"11 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4,"40 km al SUR de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4,"7 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4.1,"102 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4.3,"139 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-22,4,"91 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4.2,"52 km al NORESTE de CRUCECITA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4.8,"11 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4.1,"7 km al SUR de CD IXTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4,"10 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4.1,"47 km al ESTE de MATIAS ROMERO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4.3,"16 km al OESTE de CD IXTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4.2,"12 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-22,4,"39 km al OESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-22,4.4,"8 km al NORTE de TEHUANTEPEC, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4,"162 km al SUROESTE de MAPASTEPEC, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-23,4,"15 km al NORTE de S BLAS ATEMPA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4,"139 km al SUROESTE de PIJIJIAPAN, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-23,4.2,"98 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4,"15 km al SUR de MINATITLAN, VER",2017,oct,10,VER,4 a 4.9
2017-10-23,4.2,"142 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-23,4,"34 km al NORESTE de CRUCECITA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4,"16 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4,"19 km al SURESTE de PINOTEPA NACIONAL, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4.1,"8 km al SURESTE de JUCHITAN DE ZARAGOZA, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4.2,"7 km al SUROESTE de UNION HIDALGO, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4,"89 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4.1,"125 km al SURESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
2017-10-23,4.1,"133 km al SUROESTE de TONALA, CHIS",2017,oct,10,CHIS,4 a 4.9
2017-10-23,4,"7 km al ESTE de SALINA CRUZ, OAX",2017,oct,10,OAX,4 a 4.9
